alpha,MLP_dim,rho,label_err_mean,label_err_std,train_data_mean,train_reg_mean,train_total_mean,train_total_std,acc_test_mean,acc_test_std,acc_fine_tune_mean,acc_fine_tune_std,acc_train_mean,acc_train_std,rank_before_mean,rank_before_std,rank_after_mean,rank_after_std
2.2214285714285715,5,1.0,8.044117647058824e-05,5.290724364506217e-06,0.00021235633730888365,8.316833153367043e-06,0.0002206731748580933,1.6409961760886153e-05,0.19558823853731155,0.0529072404915447,0.15032854365904214,0.050033201916628536,0.23310302481559103,0.06974818416720267,94.0,9.130630923032186,90.3,10.387745816966005
2.2214285714285715,10,1.0,8.007843137254902e-05,5.1244256417074535e-06,0.0001635596987605095,1.763396732509136e-05,0.00018119366466999053,2.519305533536752e-05,0.19921569004654885,0.051244254665068385,0.21160412759276537,0.08953437169087729,0.38689463810142244,0.12268612212750347,93.75,5.2603281866798905,98.3,2.1051315748352697
2.2214285714285715,30,1.0,8.075980392156863e-05,1.953255670318765e-06,8.449974209070206e-05,2.931883752346039e-05,0.00011381858050823213,1.1063069072715328e-05,0.1924019642174244,0.019532555538956546,0.2324060716331005,0.03705440673964337,0.6779299819568794,0.058515933511738366,96.9,1.2096106376585989,99.75,0.4442616583193193
2.2214285714285715,50,1.0,8.620098039215686e-05,2.3243609525185273e-06,6.867278873920441e-05,3.207981362938881e-05,0.0001007526022195816,1.6240563740789585e-05,0.13799020014703273,0.023243611104534618,0.3883115820547148,0.04770346272679701,0.7443822094500065,0.09018193618925323,97.0,1.1697953037312037,99.7,0.5712405705774793
