alpha,alpha_idx,lam,rho,MSE_mean,MSE_std,label_err_mean,label_err_std,label_err_mean_noise,label_err_std_noise,train_data_mean,train_reg_mean,train_total_mean
2.0,0,0.1,1.0,0.061203520745038986,0.0008728372576025095,0.00010473161861300469,8.595103505643265e-06,0.0278653377532959,0.0004316614163310389,0.26870002746582033,0.0055156343698501585,0.2742156618356705
2.0,0,0.001,1.0,6.824186265468597,0.12912292455143068,0.005904004311561585,0.00021140211139713592,0.033600808715820316,0.00089772987078211,0.21833207550048828,0.006833823537826538,0.22516589903831483
2.0,0,0.0002,1.0,10.213604271411896,0.19692864059212647,0.007819214153289795,0.000205084359208383,0.035758741188049316,0.0006241857941816952,0.21619524230957032,0.0020447417736053465,0.21823998408317566
2.0,0,0.0005,1.0,8.559434235095978,0.11871215469393857,0.00698849196434021,0.0001918580573644271,0.03494674663543701,0.0007753311429878177,0.21692098083496095,0.004285576105117797,0.22120655694007874
2.0,0,0.0001,1.0,10.871813416481018,0.2554709398980243,0.008329573774337769,0.0002415169686425242,0.03623425636291504,0.0007129471995752978,0.21584099731445314,0.001088190895318985,0.2169291882097721
