alpha,MLP_dim,rho,label_err_mean,label_err_std,train_data_mean,train_reg_mean,train_total_mean,train_total_std,acc_test_mean,acc_test_std,acc_fine_tune_mean,acc_fine_tune_std,acc_train_mean,acc_train_std,rank_before_mean,rank_before_std,rank_after_mean,rank_after_std
4.342857142857143,5,1.0,6.0323232323232326e-05,9.309966353410188e-06,0.000137937118113,2.298162512481213e-05,0.0001609187436103,2.7182857866120387e-05,0.3967676758766174,0.0930996667320443,0.4015053576119244,0.0984832469949569,0.4868599831186234,0.114280151656363,93.75,6.734631627483031,99.3,0.6569466853317862
4.342857142857143,10,1.0,4.437626262626263e-05,8.920327585874279e-06,9.297433167696e-05,2.9010258093476294e-05,0.0001219845920801,1.8257064453894304e-05,0.556237380206585,0.0892032766934619,0.5552274654667433,0.0726017083940153,0.6686244310647249,0.0872486982478667,91.55,11.408560959117269,99.55,0.5104177855340404
4.342857142857143,30,1.0,4.128535353535353e-05,3.94084117829048e-06,6.143403634428978e-05,3.585425823926925e-05,9.728829622268675e-05,1.1331906748608703e-05,0.5871464639902115,0.0394084158028452,0.7179523750301452,0.0431299214473065,0.7891795431435109,0.0611056997494685,89.7,9.073385023764487,99.65,0.4893604849295929
4.342857142857143,50,1.0,4.964141414141414e-05,4.37377052388192e-06,5.042852595448494e-05,3.881593570113182e-05,8.924446135759354e-05,1.3091641830336263e-05,0.5035858631134034,0.0437377072167511,0.5011363158164334,0.0314018653133993,0.8193700261820764,0.0924727928920672,92.85,5.640781954005276,99.5,0.512989176042577
7.878571428571429,5,1.0,5.820448179271708e-05,8.620109514773837e-06,0.0001534366500377,2.2000655233860014e-05,0.0001754373049736,2.4516034535910444e-05,0.4179551891982555,0.0862010968160456,0.4413752216057177,0.094534322936427,0.4300947502059767,0.0993840896983624,90.25,9.2273905760028,93.0,7.947194142390263
7.878571428571429,10,1.0,3.974789915966387e-05,8.557121956247797e-06,9.674423307180404e-05,2.9267618954181677e-05,0.0001260118514299,1.9481409371567175e-05,0.6025210171937943,0.0855712154375976,0.6489886600569783,0.0768292483209779,0.6545621189154229,0.1154890680996491,85.35,11.05143477229612,93.8,7.51559781563089
7.878571428571429,30,1.0,3.059523809523809e-05,4.759405428515113e-06,6.788637191057205e-05,3.693888582289219e-05,0.0001048252567648,1.3332882014856116e-05,0.6940476298332214,0.04759405192606,0.7251372833427883,0.055036503184921,0.7609399500750996,0.0843458884895139,84.65,9.415971873141372,95.15,9.004531023177632
7.878571428571429,50,1.0,3.0030812324929973e-05,2.29770790786235e-06,6.049731463193894e-05,3.856378734111786e-05,9.906110286712646e-05,6.378075258339611e-06,0.6996918767690659,0.0229770765770649,0.6847176252155429,0.0188213996405154,0.7969430548780495,0.0342789161271279,84.9,7.517698415983726,87.35,9.76176752761291
5.757142857142857,5,1.0,5.325862068965517e-05,1.1377157642230334e-05,0.000142933293581,2.2688058149069548e-05,0.0001656213521957,3.2060172187481336e-05,0.4674137931317091,0.1137715788766429,0.4269916873592884,0.1092791839928589,0.4676497553951505,0.1279682010805309,85.8,9.736529155710468,90.05,7.789838184928389
5.757142857142857,10,1.0,3.740229885057472e-05,6.80260903379043e-06,9.306324005126954e-05,2.958077564835549e-05,0.0001226440155506,1.4927115517187144e-05,0.6259770199656487,0.0680260885851331,0.6100601379926903,0.0664418337694775,0.6714267853370736,0.0712048327164676,85.05,9.517159018818257,92.95,7.687823591820209
5.757142857142857,30,1.0,3.76168582375479e-05,3.955728859750162e-06,7.215632051229477e-05,3.4180262237787246e-05,0.000106336582601,1.1333670557418589e-05,0.6238314211368561,0.0395572839532874,0.6705513314576634,0.0461137790397794,0.7438071082638844,0.0706400154293982,88.8,8.871005401988281,93.5,6.082762530298219
5.757142857142857,50,1.0,4.049616858237547e-05,2.842691599036262e-06,6.02370660007e-05,3.747323676943779e-05,9.771030157804488e-05,9.6241105241031e-06,0.5950383186340332,0.0284269203475387,0.6285019984575511,0.0302527299546616,0.7903834660542862,0.0567670689105605,86.7,9.625076896480252,95.65,4.295346318982906
7.171428571428572,5,1.0,5.270795107033639e-05,7.372821515816003e-06,0.0001409646511077,2.27649237588048e-05,0.0001637295758724,1.8889989389580167e-05,0.4729204878211021,0.0737282168189675,0.4400342551191488,0.0791422652036333,0.485351786520332,0.0793579318868222,86.75,9.710954205377933,94.2,7.280832803724412
7.171428571428572,10,1.0,3.808103975535168e-05,6.900245062630465e-06,0.000100760063827,2.9650720059871672e-05,0.000130410785079,1.4449064130038633e-05,0.6191896051168442,0.0690024498202137,0.5638712542718254,0.0654971544145809,0.652912318136543,0.060690766689006,82.5,8.62371271858192,91.5,9.48405864706944
7.171428571428572,30,1.0,3.069418960244648e-05,3.3313185990025987e-06,6.769700348377228e-05,3.66506564617157e-05,0.0001043476596474,7.42582904695401e-06,0.6930581063032151,0.0333131828998351,0.7357090827086789,0.0249124185641067,0.7704684829339384,0.0432714123742602,87.8,9.572988314165954,92.25,7.390427663716869
7.171428571428572,50,1.0,3.1882262996941896e-05,3.100899256484296e-06,5.697791233658791e-05,3.9938807487487794e-05,9.691671907901764e-05,5.833167994254497e-06,0.6811773687601089,0.0310089913482918,0.6543566405425396,0.0279421588060511,0.8011935720928014,0.0361826363047504,83.8,9.37297346517888,90.75,8.692858532938645
10.0,5,1.0,5.82511111111111e-05,8.612845627988809e-06,0.0001643969428539,2.1199943572282792e-05,0.0001855968874692,2.210474036141517e-05,0.4174888879060745,0.0861284592685255,0.4158746637934417,0.0831833526485303,0.399641795354765,0.0916518203756473,86.9,12.113063848154756,91.95,10.081118359012608
10.0,10,1.0,3.830777777777778e-05,8.581616796886411e-06,0.0001098444193601,2.857949048280716e-05,0.0001384239095449,1.7469470759417462e-05,0.6169222205877304,0.0858161650207063,0.6172047050683757,0.0816355271635896,0.6104104468890212,0.0987888868205886,85.15,9.587683985745793,90.45,8.204459634536382
10.0,30,1.0,2.581555555555555e-05,5.574046887177649e-06,7.30181086063385e-05,3.5630241930484777e-05,0.0001086483502388,1.2233223861790953e-05,0.7418444395065308,0.0557404744927673,0.7263892015279697,0.0509676927109124,0.7462074880952825,0.0807100701664754,85.75,8.972912453308393,90.15,9.183939070034452
10.0,50,1.0,2.723e-05,3.4433710834665413e-06,6.201563477516174e-05,3.767935931682587e-05,9.969499439001084e-05,7.281816009383533e-06,0.727700001001358,0.0344337051957856,0.7378251125803739,0.0366467754884429,0.786784144336527,0.0577675005877456,85.4,10.927512357155653,92.15,7.0805515693564285
6.464285714285714,5,1.0,5.985374149659866e-05,1.0585715207211576e-05,0.000169469012618,1.8615253418684004e-05,0.0001880842673778,2.754949819924368e-05,0.4014625862240791,0.1058571520629476,0.4426895691810688,0.1182922858072203,0.3882002187548871,0.1036909353632243,86.05,9.854066753323083,92.7,8.404885797151435
6.464285714285714,10,1.0,3.309013605442177e-05,4.109335439667946e-06,0.0001003059920668,2.842645928263664e-05,0.0001287324512004,9.616674732051082e-06,0.6690986424684524,0.0410933488977412,0.6779547208986945,0.0394737489908388,0.6480526381023229,0.0415238844190934,87.6,7.61162545750007,93.1,6.323723087249356
